subject,condition,fixation_advantage
134,relevant,2.186
134,relevant,2.475
134,relevant,2.517
134,relevant,-0.0825
134,relevant,-0.28600000000000003
134,relevant,-0.1335
134,relevant,0.0
134,relevant,0.449
134,relevant,0.0
134,relevant,0.138
134,relevant,-0.185
134,relevant,0.227
134,relevant,-0.094
134,relevant,0.0455
134,relevant,-0.1675
134,relevant,-0.313
134,relevant,0.076
134,relevant,-0.13
134,relevant,-0.161
134,relevant,0.8735
134,relevant,-0.11750000000000001
134,relevant,0.342
134,relevant,-1.4265
134,relevant,0.2565
134,relevant,0.0
134,relevant,-0.2495
134,relevant,-0.8325
134,relevant,-0.7225
134,relevant,0.0
134,relevant,0.069
134,relevant,0.14200000000000002
134,relevant,0.464
134,relevant,-0.788
134,relevant,0.0
134,relevant,0.578
134,relevant,1.889
134,relevant,0.0
134,relevant,-0.2225
134,relevant,0.366
134,relevant,-0.0115
134,relevant,-0.032
134,relevant,0.007
134,relevant,-0.28400000000000003
134,relevant,0.2575
134,relevant,-0.1245
134,relevant,-0.429
134,relevant,0.393
134,relevant,-0.2755
134,relevant,0.372
134,relevant,0.0
134,relevant,-0.152
134,relevant,0.108
134,relevant,0.1305
134,relevant,-0.40900000000000003
134,relevant,1.0345
134,relevant,-0.491
134,relevant,2.1765
134,relevant,2.5205
134,relevant,0.0
134,relevant,0.513
134,relevant,1.3900000000000001
134,relevant,1.412
134,relevant,2.369
134,relevant,-0.299
134,relevant,0.5325
134,relevant,-0.2805
134,relevant,-0.649
134,relevant,-0.399
134,relevant,0.1705
134,relevant,-0.3705
134,relevant,-0.5680000000000001
134,relevant,0.0
134,relevant,-0.2545
134,relevant,-0.0165
134,relevant,0.3095
134,relevant,0.47150000000000003
134,relevant,0.0465
134,relevant,0.0725
134,relevant,-0.744
134,relevant,0.0
134,relevant,0.376
134,relevant,-0.011
134,relevant,-0.0605
134,relevant,-0.111
134,relevant,-0.059000000000000004
134,relevant,-0.0915
134,relevant,0.585
134,relevant,-0.077
134,relevant,-0.054
134,relevant,-0.3725
134,relevant,0.863
134,relevant,-0.617
134,relevant,-0.035
134,relevant,-1.2405
134,relevant,-0.16
134,relevant,-0.849
134,relevant,-0.46
134,relevant,-0.357
134,relevant,0.5955
134,relevant,-0.7215
134,relevant,-0.8345
134,relevant,-0.655
134,relevant,-0.0795
134,relevant,0.14400000000000002
134,relevant,0.49
134,relevant,0.991
134,relevant,1.249
134,relevant,0.078
134,relevant,0.0
134,relevant,0.051000000000000004
134,relevant,0.0
134,relevant,-0.184
134,relevant,-0.0155
134,relevant,-0.05
134,relevant,0.06
134,relevant,-0.053
134,relevant,0.1775
134,relevant,-0.17250000000000001
134,relevant,0.215
135,relevant,0.0
135,relevant,-0.1015
135,relevant,0.0
135,relevant,-0.12
135,relevant,-0.533
135,relevant,-0.4985
135,relevant,-0.0805
135,relevant,-0.177
135,relevant,-0.034
135,relevant,-0.133
135,relevant,0.046
135,relevant,-0.1635
135,relevant,-1.024
135,relevant,0.635
135,relevant,-0.021500000000000002
135,relevant,0.0395
135,relevant,-0.083
135,relevant,0.203
135,relevant,-0.354
135,relevant,0.706
135,relevant,-0.20650000000000002
135,relevant,0.9550000000000001
135,relevant,-0.2195
135,relevant,0.1365
135,relevant,-1.1735
135,relevant,0.0
135,relevant,0.0
135,relevant,-0.1385
135,relevant,0.3755
135,relevant,0.8285
135,relevant,-0.009000000000000001
135,relevant,-0.0505
135,relevant,-0.32
135,relevant,0.40650000000000003
135,relevant,-0.2885
135,relevant,0.0
135,relevant,-0.1165
135,relevant,0.0935
135,relevant,0.4055
135,relevant,-0.395
135,relevant,-0.065
135,relevant,0.0
135,relevant,0.165
135,relevant,-0.1575
135,relevant,-0.279
135,relevant,0.4445
135,relevant,-0.3245
135,relevant,0.2145
135,relevant,0.0
135,relevant,0.988
135,relevant,1.283
135,relevant,2.628
135,relevant,2.989
135,relevant,3.013
135,relevant,4.214
135,relevant,-2.352
135,relevant,-0.128
135,relevant,-0.3595
135,relevant,-0.1465
135,relevant,0.217
135,relevant,1.434
135,relevant,-1.0150000000000001
135,relevant,1.6595
135,relevant,0.0
135,relevant,0.444
135,relevant,-0.23800000000000002
135,relevant,-0.07050000000000001
135,relevant,0.0
135,relevant,0.0
135,relevant,-0.209
135,relevant,0.0
135,relevant,-0.4335
135,relevant,-0.34750000000000003
135,relevant,-0.0425
135,relevant,0.2295
135,relevant,0.8195
135,relevant,-0.3745
135,relevant,-2.2560000000000002
135,relevant,0.5225
135,relevant,0.9335
135,relevant,0.14
135,relevant,0.266
135,relevant,-0.256
135,relevant,-0.4515
135,relevant,0.0
135,relevant,-0.503
135,relevant,0.0
135,relevant,-0.1135
135,relevant,0.0
135,relevant,-0.161
135,relevant,0.608
135,relevant,1.6280000000000001
135,relevant,-0.0845
135,relevant,-0.6525
135,relevant,1.4095
135,relevant,-0.801
135,relevant,0.0
135,relevant,-0.123
135,relevant,-0.0125
135,relevant,-0.732
135,relevant,-0.339
135,relevant,-0.28400000000000003
135,relevant,1.308
135,relevant,0.276
135,relevant,-2.4225
135,relevant,1.1085
135,relevant,-2.0745
135,relevant,1.02
135,relevant,0.6595
135,relevant,-0.658
135,relevant,0.0
135,relevant,-0.1295
135,relevant,0.178
135,relevant,-0.356
135,relevant,0.18
135,relevant,-0.5925
135,relevant,-0.0095
135,relevant,-0.9505
135,relevant,1.174
135,relevant,-1.2805
135,relevant,2.519
135,relevant,-1.9475
135,relevant,3.438
135,relevant,-2.4615
135,relevant,4.664
135,relevant,-3.5135
135,relevant,6.511
135,relevant,-3.2375000000000003
135,relevant,6.91
135,relevant,-5.0455000000000005
135,relevant,-3.8395
135,relevant,8.328
135,relevant,-3.96
135,relevant,-0.5435
135,relevant,-1.047
135,relevant,1.44
135,relevant,1.479
135,relevant,2.7760000000000002
135,relevant,-0.246
135,relevant,-0.394
135,relevant,0.0565
135,relevant,0.5665
135,relevant,-1.6025
135,relevant,-1.2965
135,relevant,0.0
135,relevant,0.0
135,relevant,-0.04
135,relevant,-0.161
135,relevant,0.784
135,relevant,0.0
135,relevant,-0.155
135,relevant,-0.1275
135,relevant,-0.241
135,relevant,0.029500000000000002
135,relevant,-0.079
135,relevant,0.1405
135,relevant,-0.28800000000000003
135,relevant,0.262
135,relevant,0.734
135,relevant,-0.2905
135,relevant,1.5625
135,relevant,-1.8625
135,relevant,-0.4295
135,relevant,1.5385
135,relevant,-1.786
135,relevant,-1.486
135,relevant,-0.28750000000000003
135,relevant,-1.105
135,relevant,-0.512
135,relevant,-0.65
135,relevant,-0.2555
135,relevant,0.5650000000000001
135,relevant,0.0
135,relevant,0.28400000000000003
135,relevant,-0.3815
135,relevant,0.0
135,relevant,-0.2565
135,relevant,0.291
135,relevant,0.0
135,relevant,0.0
135,relevant,-0.53
135,relevant,0.0
135,relevant,1.154
135,relevant,-0.725
135,relevant,-1.7435
135,relevant,0.305
136,relevant,0.0
136,relevant,2.349
136,relevant,4.559
136,relevant,4.861
136,relevant,5.26
136,relevant,5.49
136,relevant,-0.0795
136,relevant,-0.188
136,relevant,0.0205
136,relevant,-0.661
136,relevant,0.2425
136,relevant,0.8905000000000001
136,relevant,0.0
136,relevant,0.0
136,relevant,0.0
136,relevant,0.0
136,relevant,0.363
136,relevant,-0.34850000000000003
136,relevant,-0.4495
136,relevant,0.5045000000000001
136,relevant,-0.4415
136,relevant,0.84
136,relevant,0.967
136,relevant,0.0
136,relevant,-1.2685
136,relevant,2.4535
136,relevant,-1.629
136,relevant,2.7765
136,relevant,4.1965
136,relevant,0.0
136,relevant,-0.1315
136,relevant,-0.6940000000000001
136,relevant,1.631
136,relevant,-2.278
136,relevant,3.6325000000000003
136,relevant,0.0
136,relevant,-0.419
136,relevant,0.045
136,relevant,0.0
136,relevant,-0.2145
136,relevant,0.1655
136,relevant,-0.4685
136,relevant,0.01
136,relevant,0.707
136,relevant,0.87
136,relevant,0.0
136,relevant,0.0
136,relevant,0.0
136,relevant,-0.093
136,relevant,-0.0325
136,relevant,-0.5355
136,relevant,-0.3335
136,relevant,-0.157
136,relevant,-0.154
136,relevant,-0.3985
136,relevant,0.0
136,relevant,-0.0885
136,relevant,-0.224
136,relevant,-0.062
136,relevant,-0.34850000000000003
136,relevant,0.519
136,relevant,-0.083
136,relevant,-0.0445
136,relevant,-0.35150000000000003
136,relevant,-0.23600000000000002
136,relevant,0.3955
136,relevant,-0.195
136,relevant,0.438
136,relevant,0.963
136,relevant,1.452
136,relevant,2.215
136,relevant,-1.0110000000000001
136,relevant,2.5525
136,relevant,0.0
136,relevant,0.0
136,relevant,-0.202
136,relevant,0.0
136,relevant,0.0
136,relevant,-0.2235
136,relevant,0.2125
136,relevant,-0.181
136,relevant,0.443
136,relevant,-1.679
136,relevant,1.3195000000000001
136,relevant,-0.1075
136,relevant,1.754
136,relevant,-0.1615
136,relevant,0.0
136,relevant,-0.371
136,relevant,0.28700000000000003
136,relevant,-0.8150000000000001
136,relevant,0.435
136,relevant,-0.8275
136,relevant,0.6335000000000001
136,relevant,-0.7635000000000001
136,relevant,0.31
136,relevant,-0.4545
136,relevant,0.601
136,relevant,-0.138
136,relevant,0.9205
136,relevant,-0.3745
136,relevant,-2.265
136,relevant,2.1350000000000002
136,relevant,2.318
136,relevant,-0.555
136,relevant,-2.1955
136,relevant,2.1625
136,relevant,0.0
136,relevant,0.281
136,relevant,-0.23800000000000002
136,relevant,-0.34400000000000003
136,relevant,-0.35150000000000003
136,relevant,0.7485
136,relevant,-0.972
136,relevant,0.0
136,relevant,1.0150000000000001
136,relevant,-0.6765
136,relevant,-0.429
136,relevant,0.649
136,relevant,-0.219
136,relevant,0.9875
136,relevant,0.0
136,relevant,-0.3395
136,relevant,0.4475
136,relevant,0.0
136,relevant,-0.133
136,relevant,0.009000000000000001
136,relevant,-0.623
136,relevant,0.19
136,relevant,0.502
136,relevant,-0.4375
136,relevant,0.6845
136,relevant,1.1985000000000001
136,relevant,-1.1635
136,relevant,1.5715000000000001
136,relevant,1.8295000000000001
136,relevant,2.0735
136,relevant,0.0
136,relevant,0.61
136,relevant,-0.505
136,relevant,0.7235
136,relevant,-0.863
136,relevant,-0.11950000000000001
136,relevant,0.0
136,relevant,0.0
136,relevant,0.224
136,relevant,0.0
136,relevant,-0.13
136,relevant,-0.2485
136,relevant,-0.0975
136,relevant,0.1365
136,relevant,-0.073
136,relevant,0.156
136,relevant,0.8250000000000001
136,relevant,1.198
136,relevant,-0.2725
136,relevant,0.0
136,relevant,-0.14350000000000002
136,relevant,0.1115
136,relevant,-0.453
136,relevant,-0.126
136,relevant,0.305
136,relevant,-0.134
136,relevant,-0.1365
136,relevant,0.0945
136,relevant,0.053
136,relevant,0.19
136,relevant,0.07100000000000001
136,relevant,0.355
136,relevant,-0.07
136,relevant,0.997
136,relevant,0.3095
136,relevant,0.5865
136,relevant,1.195
136,relevant,-2.2355
136,relevant,-0.122
136,relevant,1.1985000000000001
136,relevant,-0.47550000000000003
136,relevant,2.084
136,relevant,3.0100000000000002
136,relevant,3.438
136,relevant,4.315
136,relevant,0.0
136,relevant,0.0
136,relevant,-0.1045
136,relevant,0.0
136,relevant,0.0
136,relevant,-0.11850000000000001
136,relevant,0.0
136,relevant,-0.14350000000000002
136,relevant,-0.11
136,relevant,0.035
137,relevant,0.0
137,relevant,-0.20600000000000002
137,relevant,-0.388
137,relevant,-0.454
137,relevant,0.423
137,relevant,-1.221
137,relevant,-0.40950000000000003
137,relevant,-1.193
137,relevant,1.905
137,relevant,-1.024
137,relevant,-2.128
137,relevant,-1.835
137,relevant,0.6705
137,relevant,-0.08650000000000001
137,relevant,-0.304
137,relevant,-1.022
137,relevant,-0.273
137,relevant,0.0
137,relevant,-0.0805
137,relevant,-0.628
137,relevant,0.1915
137,relevant,-1.597
137,relevant,-0.1945
137,relevant,-1.5130000000000001
137,relevant,1.54
137,relevant,-2.064
137,relevant,-0.7135
137,relevant,-0.8545
137,relevant,0.9605
137,relevant,-0.8735
137,relevant,0.912
137,relevant,-0.7255
137,relevant,0.6675
137,relevant,1.6065
137,relevant,-2.215
137,relevant,0.0
137,relevant,-0.063
137,relevant,-0.7025
137,relevant,-0.988
137,relevant,1.1795
137,relevant,-1.9145
137,relevant,3.1025
137,relevant,-0.34850000000000003
137,relevant,0.5845
137,relevant,0.14200000000000002
137,relevant,-0.47250000000000003
137,relevant,-0.849
137,relevant,0.14
137,relevant,-1.2035
137,relevant,1.8735
137,relevant,-2.2635
137,relevant,-1.8735
137,relevant,-2.9330000000000003
137,relevant,5.442
137,relevant,5.988
137,relevant,6.1850000000000005
137,relevant,-3.12
137,relevant,-4.6895
137,relevant,-2.709
137,relevant,-2.384
137,relevant,-0.2335
137,relevant,-0.4565
137,relevant,-0.8605
137,relevant,-0.2925
137,relevant,0.435
137,relevant,1.586
137,relevant,-1.2690000000000001
137,relevant,1.1365
137,relevant,-0.051000000000000004
137,relevant,-0.054
137,relevant,0.024
137,relevant,1.299
137,relevant,-1.762
137,relevant,0.772
137,relevant,-0.879
137,relevant,-1.3415000000000001
137,relevant,-0.01
137,relevant,-1.844
137,relevant,0.379
137,relevant,0.508
137,relevant,-1.8985
137,relevant,-0.3165
137,relevant,0.2025
137,relevant,-0.5630000000000001
137,relevant,0.227
137,relevant,0.0
137,relevant,-0.5735
137,relevant,0.0
137,relevant,-0.4015
137,relevant,-0.863
137,relevant,-0.2705
137,relevant,0.0675
137,relevant,-0.089
137,relevant,-0.6595
137,relevant,0.41400000000000003
137,relevant,-0.0615
137,relevant,-0.6635
137,relevant,0.34850000000000003
137,relevant,-0.47300000000000003
137,relevant,-0.488
137,relevant,-0.401
137,relevant,-0.9925
137,relevant,-2.0855
137,relevant,0.62
137,relevant,-0.2185
137,relevant,-0.0315
137,relevant,-0.033
137,relevant,-0.8155
137,relevant,-0.488
137,relevant,0.3875
137,relevant,-0.20550000000000002
137,relevant,0.489
137,relevant,5.5040000000000004
137,relevant,-2.8095
137,relevant,5.7925
137,relevant,6.5465
137,relevant,0.0
137,relevant,-0.28250000000000003
137,relevant,0.447
137,relevant,-0.6950000000000001
137,relevant,-1.5385
137,relevant,0.0
137,relevant,-0.7225
137,relevant,3.7745
137,relevant,-1.6585
137,relevant,-4.3635
137,relevant,-0.995
137,relevant,4.377
137,relevant,0.184
137,relevant,-0.2095
137,relevant,-0.589
137,relevant,-0.6335000000000001
137,relevant,-0.443
137,relevant,1.6260000000000001
137,relevant,-0.2655
137,relevant,-0.3965
137,relevant,0.0
137,relevant,0.257
137,relevant,-0.301
137,relevant,-0.23600000000000002
137,relevant,0.34
137,relevant,0.6890000000000001
137,relevant,-0.6655
137,relevant,-0.8015
137,relevant,-0.0315
137,relevant,0.0
137,relevant,-0.1115
137,relevant,-1.41
137,relevant,-1.3335000000000001
137,relevant,-0.8505
137,relevant,0.6335000000000001
137,relevant,-2.0055
137,relevant,0.9065
137,relevant,1.0965
137,relevant,0.14350000000000002
137,relevant,0.5135
137,relevant,-0.7315
137,relevant,-0.8315
137,relevant,-0.997
137,relevant,-0.028
137,relevant,2.161
137,relevant,-0.556
137,relevant,-2.1995
137,relevant,-0.6775
137,relevant,-2.951
137,relevant,0.169
137,relevant,-0.342
137,relevant,0.401
137,relevant,-0.0615
137,relevant,-0.7375
137,relevant,-3.3325
137,relevant,0.178
137,relevant,-2.6595
137,relevant,0.47450000000000003
137,relevant,2.3155
137,relevant,0.0
137,relevant,-0.9165
137,relevant,1.6145
137,relevant,-1.2525
137,relevant,-0.8755000000000001
137,relevant,-1.0165
137,relevant,-0.64
137,relevant,1.111
137,relevant,-0.5815
137,relevant,-0.1855
137,relevant,2.842
137,relevant,-3.798
137,relevant,3.2955
137,relevant,4.9165
137,relevant,-0.2005
137,relevant,0.0085
137,relevant,-0.026000000000000002
137,relevant,-1.2535
137,relevant,0.503
137,relevant,0.029
137,relevant,0.552
137,relevant,-1.252
137,relevant,-1.0365
137,relevant,1.088
137,relevant,0.167
137,relevant,2.215
137,relevant,5.563
137,relevant,-5.1585
137,relevant,-4.3755
137,relevant,-0.907
137,relevant,1.3475
137,relevant,1.7525
137,relevant,2.9815
137,relevant,-0.87
137,relevant,-0.34900000000000003
137,relevant,2.4155
137,relevant,-3.332
137,relevant,-0.07200000000000001
137,relevant,-3.2105
137,relevant,-0.431
137,relevant,-0.99
137,relevant,-0.1805
137,relevant,-1.065
137,relevant,-1.788
137,relevant,-1.0335
137,relevant,-1.6105
137,relevant,-0.215
137,relevant,0.0
137,relevant,-0.17
137,relevant,-0.3385
137,relevant,0.031
137,relevant,-0.218
137,relevant,0.467
137,relevant,-0.715
137,relevant,0.17
137,relevant,-1.2235
137,relevant,-0.5465
137,relevant,2.009
137,relevant,0.0
137,relevant,-0.47200000000000003
137,relevant,-1.471
137,relevant,1.4375
137,relevant,-1.363
137,relevant,-1.133
137,relevant,-1.9205
137,relevant,1.0725
138,relevant,-0.2785
138,relevant,-1.215
138,relevant,0.0
138,relevant,0.0
138,relevant,0.0
138,relevant,0.20400000000000001
138,relevant,-3.367
138,relevant,6.605
138,relevant,-0.2965
138,relevant,0.0
138,relevant,-0.2005
138,relevant,-0.6315000000000001
138,relevant,-0.153
138,relevant,-0.489
138,relevant,0.0
138,relevant,-0.2515
138,relevant,0.0
138,relevant,0.0
138,relevant,-0.011
138,relevant,-2.369
138,relevant,-1.0395
138,relevant,0.0
138,relevant,-0.296
138,relevant,0.0
138,relevant,0.644
138,relevant,-0.3545
138,relevant,0.249
138,relevant,0.0
138,relevant,2.1430000000000002
138,relevant,0.0
138,relevant,-0.299
138,relevant,0.0
138,relevant,-0.3535
139,relevant,-0.0185
139,relevant,0.012
139,relevant,-0.0315
139,relevant,-0.1525
139,relevant,-0.7365
139,relevant,-0.5255
139,relevant,0.29
139,relevant,-0.47500000000000003
139,relevant,-0.594
139,relevant,-0.423
139,relevant,-0.395
139,relevant,-0.133
139,relevant,-0.243
139,relevant,-0.0375
139,relevant,-0.2795
139,relevant,0.28200000000000003
139,relevant,-0.1265
139,relevant,0.2675
139,relevant,-0.1715
139,relevant,0.5765
139,relevant,-1.524
139,relevant,0.7345
139,relevant,-0.5415
139,relevant,0.77
139,relevant,-1.12
139,relevant,3.2720000000000002
139,relevant,0.0
139,relevant,0.276
139,relevant,-0.275
139,relevant,0.0
139,relevant,0.0
139,relevant,0.099
139,relevant,0.562
139,relevant,0.8160000000000001
139,relevant,1.704
139,relevant,1.734
139,relevant,-0.1065
139,relevant,0.5705
139,relevant,1.0225
139,relevant,1.4555
139,relevant,-0.7655000000000001
139,relevant,-0.41150000000000003
139,relevant,-1.4775
139,relevant,-0.038
139,relevant,0.0
139,relevant,0.365
139,relevant,1.186
139,relevant,1.5270000000000001
139,relevant,2.398
139,relevant,2.874
139,relevant,3.734
139,relevant,4.038
139,relevant,5.011
139,relevant,5.464
139,relevant,5.832
139,relevant,-3.007
139,relevant,-0.178
139,relevant,0.03
139,relevant,0.2965
139,relevant,0.1925
139,relevant,0.3235
139,relevant,0.7695
139,relevant,1.1175
139,relevant,0.0
139,relevant,0.76
139,relevant,-0.466
139,relevant,0.738
139,relevant,1.611
139,relevant,-0.679
139,relevant,1.7525
139,relevant,2.1015
139,relevant,3.7175000000000002
139,relevant,7.3245000000000005
139,relevant,-0.3265
139,relevant,0.5615
139,relevant,0.0
139,relevant,0.166
139,relevant,0.275
139,relevant,0.665
139,relevant,1.469
139,relevant,0.0
139,relevant,0.0
139,relevant,0.313
139,relevant,-0.246
139,relevant,0.3845
139,relevant,0.9365
139,relevant,1.1435
139,relevant,0.115
139,relevant,1.727
139,relevant,2.353
139,relevant,3.185
139,relevant,-1.734
139,relevant,3.305
139,relevant,-2.0285
139,relevant,3.5245
139,relevant,-0.212
139,relevant,3.5835
139,relevant,0.115
139,relevant,0.0
139,relevant,0.515
139,relevant,-0.40800000000000003
139,relevant,0.797
139,relevant,0.0
139,relevant,0.0
139,relevant,0.0
139,relevant,-0.20450000000000002
139,relevant,0.3395
139,relevant,1.0825
139,relevant,-0.352
139,relevant,0.47600000000000003
139,relevant,0.749
139,relevant,1.284
139,relevant,1.57
139,relevant,-0.548
139,relevant,-0.155
139,relevant,1.4155
139,relevant,0.271
139,relevant,0.837
139,relevant,1.536
139,relevant,0.0
139,relevant,0.456
139,relevant,0.672
139,relevant,0.0
139,relevant,0.032
139,relevant,0.6920000000000001
139,relevant,0.934
