subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
117,4.0,30,5.0,6148.804,0.975
117,4.0,31,-3.0,8351.553,0.058
117,4.0,32,1.0,11094.341,0.733
117,5.0,33,1.0,11389.869,0.745
117,5.0,34,-5.0,6388.425,0.026
117,5.0,35,6.0,5395.591,0.982
117,5.0,36,-1.0,11087.547,0.268
117,5.0,37,2.0,9312.504,0.883
117,5.0,38,-1.0,10662.667,0.246
117,6.0,41,-2.0,9089.977,0.109
117,6.0,42,-3.0,8612.913,0.062
117,6.0,43,-4.0,7683.726,0.046
117,6.0,44,-3.0,8700.705,0.059
117,6.0,45,-3.0,8607.265,0.066
117,6.0,46,-4.0,7516.538,0.038
117,6.0,47,-5.0,6380.38,0.039
